Total_Permits_Group,PredictedProb,LL,UL,Grouping_Var,Grouping
514,0.094324579,0.055627694,0.155542066,Asian,Race
535,0.071624503,0.029594472,0.164448291,Asian,Race
542,0.088687707,0.05046854,0.15159848,Asian,Race
563,0.078106587,0.046161571,0.128921934,Asian,Race
570,0.088678901,0.051300132,0.14861491,Asian,Race
577,0.113225255,0.06612193,0.187361388,Asian,Race
591,0.074212572,0.042382324,0.126783242,Asian,Race
598,0.142424241,0.080170272,0.240386296,Asian,Race
605,0.069096123,0.035528197,0.130101584,Asian,Race
619,0.065646111,0.034820668,0.120307087,Asian,Race
626,0.058402444,0.031368549,0.105169725,Asian,Race
633,0.088704507,0.053245581,0.144181166,Asian,Race
640,0.020437043,0.01030039,0.040241252,Asian,Race
647,0.03269692,0.016192298,0.064914485,Asian,Race
654,0.068272583,0.031662149,0.141048948,Asian,Race
661,0.133327068,0.07420796,0.225435106,Asian,Race
668,0.038540231,0.022820003,0.064376365,Asian,Race
724,0.038396682,0.022176913,0.065682428,Asian,Race
808,0.063864478,0.038064113,0.10523944,Asian,Race
3,0.159447157,0.121805724,0.207000905,Black,Race
10,0.143676249,0.106764418,0.191439794,Black,Race
17,0.152878533,0.120647203,0.192197376,Black,Race
24,0.124331885,0.091368944,0.169878461,Black,Race
31,0.139816551,0.113376152,0.171459237,Black,Race
38,0.140275372,0.108591693,0.181289361,Black,Race
45,0.122433765,0.096077126,0.155247111,Black,Race
52,0.134204273,0.103725553,0.173264524,Black,Race
59,0.128103328,0.099896668,0.164733448,Black,Race
66,0.133366059,0.102162248,0.176005842,Black,Race
73,0.128234882,0.099320391,0.166357153,Black,Race
80,0.121814652,0.094199467,0.157508032,Black,Race
87,0.122196815,0.09603154,0.154938489,Black,Race
94,0.128558657,0.099174205,0.166055494,Black,Race
101,0.127042308,0.099944562,0.160800966,Black,Race
108,0.126820451,0.099535929,0.16112634,Black,Race
115,0.12763248,0.100878347,0.160877882,Black,Race
122,0.120216764,0.094761015,0.152158097,Black,Race
129,0.140226714,0.109723454,0.178414143,Black,Race
136,0.120508251,0.094218862,0.153669214,Black,Race
143,0.133971431,0.106033283,0.168874355,Black,Race
150,0.128474797,0.097985091,0.167999748,Black,Race
157,0.122145837,0.093899062,0.158296906,Black,Race
164,0.126596215,0.095750401,0.167202405,Black,Race
171,0.115994823,0.0867695,0.156496385,Black,Race
178,0.116187054,0.087593015,0.152908239,Black,Race
185,0.112808824,0.083010366,0.153932603,Black,Race
192,0.110181882,0.077452013,0.155458789,Black,Race
199,0.083342342,0.061148345,0.112945326,Black,Race
206,0.072942797,0.051180569,0.103925121,Black,Race
213,0.115859889,0.084572544,0.157005786,Black,Race
220,0.089058784,0.068347482,0.115467866,Black,Race
227,0.130139119,0.097610364,0.171437796,Black,Race
234,0.120003668,0.090018015,0.158058999,Black,Race
241,0.140031731,0.104788018,0.184580821,Black,Race
248,0.114589468,0.085642861,0.151935683,Black,Race
255,0.164543778,0.118983966,0.223383625,Black,Race
262,0.114421771,0.082520777,0.156619133,Black,Race
269,0.136795671,0.103390429,0.178710531,Black,Race
276,0.108812308,0.079987944,0.146637515,Black,Race
283,0.085199079,0.063486783,0.113526354,Black,Race
290,0.070299354,0.051263903,0.095772787,Black,Race
297,0.073226791,0.051867366,0.103278545,Black,Race
304,0.035375851,0.023571976,0.052758432,Black,Race
311,0.086384193,0.060332568,0.122225501,Black,Race
318,0.07821678,0.058083499,0.104554142,Black,Race
325,0.139013523,0.101745051,0.186668523,Black,Race
332,0.092213515,0.066988173,0.125542076,Black,Race
339,0.104047517,0.075965719,0.140629197,Black,Race
346,0.093774174,0.067932916,0.128131751,Black,Race
353,0.120335239,0.076882347,0.186176911,Black,Race
360,0.145809309,0.104676478,0.199656037,Black,Race
367,0.10887489,0.063006096,0.185894473,Black,Race
374,0.094631275,0.059693468,0.153700911,Black,Race
381,0.12608942,0.090365704,0.17324586,Black,Race
388,0.167570787,0.122639731,0.224746325,Black,Race
395,0.089032558,0.064850285,0.121040112,Black,Race
402,0.066839956,0.046130044,0.095990979,Black,Race
409,0.097219999,0.064947352,0.143075293,Black,Race
416,0.066580655,0.042143239,0.10472306,Black,Race
423,0.081517928,0.05620086,0.116660905,Black,Race
430,0.077826885,0.052763125,0.115475735,Black,Race
437,0.142573938,0.106313063,0.188592609,Black,Race
444,0.054850527,0.037645073,0.079377971,Black,Race
451,0.06788325,0.047926599,0.095317897,Black,Race
458,0.079521398,0.050400099,0.123033483,Black,Race
465,0.101055189,0.071809393,0.14063462,Black,Race
479,0.065149791,0.042929036,0.097503241,Black,Race
493,0.091555786,0.061551448,0.134197389,Black,Race
500,0.059259665,0.037813752,0.091709246,Black,Race
507,0.102706923,0.056442338,0.179672469,Black,Race
514,0.122985009,0.047610292,0.282316905,Black,Race
528,0.075946389,0.046203288,0.122637144,Black,Race
535,0.074706941,0.039252732,0.136415541,Black,Race
542,0.099498806,0.059666911,0.161358443,Black,Race
556,0.062313073,0.03912481,0.097846427,Black,Race
563,0.049191882,0.02724718,0.087166356,Black,Race
570,0.074364679,0.043968765,0.125312903,Black,Race
577,0.149735418,0.105284896,0.208577346,Black,Race
591,0.05299982,0.026956498,0.101577616,Black,Race
598,0.096343873,0.062158529,0.146534256,Black,Race
605,0.181896344,0.12413408,0.258567133,Black,Race
612,0.101843961,0.064379112,0.157025796,Black,Race
626,0.212095152,0.130176439,0.336819912,Black,Race
633,0.064017245,0.03883906,0.103452608,Black,Race
640,0.044706623,0.02697048,0.074029462,Black,Race
647,0.032289951,0.020339474,0.050897148,Black,Race
654,0.056352968,0.036443866,0.085909754,Black,Race
661,0.204185873,0.110011695,0.344139532,Black,Race
668,0.055234452,0.037054376,0.08166441,Black,Race
675,0.123248016,0.081658584,0.181825446,Black,Race
682,0.130711196,0.083679853,0.195704762,Black,Race
696,0.06934708,0.043789862,0.108413881,Black,Race
703,0.08441958,0.055631268,0.126120772,Black,Race
710,0.129593419,0.084406184,0.192968729,Black,Race
717,0.07870219,0.051633682,0.118192608,Black,Race
724,0.098332188,0.062016038,0.151011004,Black,Race
731,0.074030642,0.04937157,0.109436467,Black,Race
738,0.055805363,0.035942507,0.085669565,Black,Race
745,0.049436688,0.03086355,0.078283968,Black,Race
752,0.159310672,0.104529165,0.235259317,Black,Race
759,0.144708664,0.093005209,0.218009587,Black,Race
773,0.162286458,0.080595132,0.29978161,Black,Race
787,0.088311088,0.053770918,0.141715465,Black,Race
794,0.119496812,0.077012025,0.180650068,Black,Race
801,0.054368986,0.033611564,0.086807455,Black,Race
808,0.083374473,0.049790466,0.137182202,Black,Race
850,0.095525395,0.055716684,0.162452723,Black,Race
885,0.083202567,0.03780478,0.173297537,Black,Race
899,0.081934726,0.046901978,0.140077552,Black,Race
1032,0.247323378,0.127136875,0.425713096,Black,Race
1228,0.286432795,0.105980209,0.576135775,Black,Race
1270,0.376932419,0.143536215,0.685905616,Black,Race
1284,0.393745864,0.161202952,0.686997071,Black,Race
NA,0.253440728,0.073892088,0.590901877,Black,Race
3,0.137754436,0.103198623,0.181679312,Hispanic,Race
10,0.101444725,0.076528529,0.133252503,Hispanic,Race
17,0.113197374,0.082217817,0.154110904,Hispanic,Race
24,0.089547821,0.066136243,0.120246008,Hispanic,Race
31,0.115408056,0.079254339,0.166413551,Hispanic,Race
38,0.112455921,0.08263529,0.151743129,Hispanic,Race
45,0.112214075,0.084463692,0.148096297,Hispanic,Race
52,0.112021385,0.083490571,0.148984333,Hispanic,Race
59,0.107093457,0.07914085,0.143704668,Hispanic,Race
66,0.109273007,0.080459132,0.147302719,Hispanic,Race
73,0.108621312,0.08124639,0.1441509,Hispanic,Race
80,0.104699405,0.077811664,0.139904807,Hispanic,Race
87,0.109766644,0.081534108,0.146789684,Hispanic,Race
94,0.10347648,0.076584769,0.138720427,Hispanic,Race
101,0.109703284,0.081402062,0.146776825,Hispanic,Race
108,0.107779946,0.077768525,0.149194287,Hispanic,Race
115,0.107331836,0.081047607,0.140876845,Hispanic,Race
122,0.103011912,0.07538388,0.139748591,Hispanic,Race
129,0.091175824,0.065049015,0.127916041,Hispanic,Race
136,0.094565968,0.068740427,0.129353095,Hispanic,Race
143,0.094617538,0.069601495,0.128415106,Hispanic,Race
150,0.106182753,0.078806474,0.142061683,Hispanic,Race
157,0.109282794,0.080059359,0.14838307,Hispanic,Race
164,0.094464717,0.067227139,0.132019779,Hispanic,Race
171,0.11239935,0.083021475,0.151269635,Hispanic,Race
178,0.102388138,0.075446907,0.137813866,Hispanic,Race
185,0.084471097,0.060134209,0.117163671,Hispanic,Race
192,0.089482134,0.057950609,0.137357431,Hispanic,Race
199,0.084974833,0.060671325,0.117848357,Hispanic,Race
206,0.09649066,0.066819639,0.138274097,Hispanic,Race
213,0.098464644,0.06926416,0.138126487,Hispanic,Race
220,0.099220572,0.073184239,0.133360863,Hispanic,Race
227,0.075835136,0.052319105,0.11047078,Hispanic,Race
234,0.104921623,0.075265047,0.14424415,Hispanic,Race
241,0.096342245,0.066752011,0.136905812,Hispanic,Race
248,0.129101551,0.095049697,0.172897442,Hispanic,Race
255,0.079025268,0.055893588,0.110815034,Hispanic,Race
262,0.097127097,0.072411066,0.129094233,Hispanic,Race
269,0.101199937,0.075615486,0.134226358,Hispanic,Race
276,0.104957885,0.07397103,0.146614158,Hispanic,Race
283,0.100828382,0.060544115,0.16288775,Hispanic,Race
290,0.076221439,0.054538072,0.1055444,Hispanic,Race
297,0.062349455,0.044381935,0.087112069,Hispanic,Race
304,0.028484284,0.019523205,0.041384857,Hispanic,Race
311,0.058569565,0.041567438,0.08182231,Hispanic,Race
325,0.045756191,0.031036074,0.066975346,Hispanic,Race
332,0.080216927,0.054989207,0.115747797,Hispanic,Race
339,0.08490387,0.06162907,0.116014565,Hispanic,Race
346,0.061188014,0.043678474,0.085159424,Hispanic,Race
374,0.079569684,0.050369488,0.123496391,Hispanic,Race
381,0.088187416,0.058980146,0.129463223,Hispanic,Race
388,0.093997094,0.067016784,0.130172404,Hispanic,Race
402,0.060984416,0.041343879,0.089013557,Hispanic,Race
409,0.114719261,0.081820085,0.158562468,Hispanic,Race
416,0.11201894,0.078699463,0.156800462,Hispanic,Race
423,0.107718525,0.071667539,0.158774148,Hispanic,Race
430,0.077692854,0.053355501,0.11182005,Hispanic,Race
437,0.048053839,0.03155204,0.072539672,Hispanic,Race
444,0.065422253,0.044385975,0.095749616,Hispanic,Race
451,0.130132058,0.084653655,0.194375262,Hispanic,Race
458,0.09319186,0.061188716,0.138827451,Hispanic,Race
465,0.178376635,0.114631179,0.266900505,Hispanic,Race
486,0.034428083,0.021063603,0.055788844,Hispanic,Race
493,0.027551922,0.016534519,0.045570357,Hispanic,Race
500,0.066403781,0.041508225,0.105671533,Hispanic,Race
507,0.102294391,0.069139962,0.148805747,Hispanic,Race
514,0.066513353,0.043120442,0.101289243,Hispanic,Race
521,0.079639373,0.050645162,0.123187791,Hispanic,Race
528,0.070904601,0.044531743,0.111324984,Hispanic,Race
542,0.071554502,0.044050562,0.113836759,Hispanic,Race
549,0.054102428,0.032497414,0.088602483,Hispanic,Race
556,0.060742463,0.037285802,0.097264995,Hispanic,Race
563,0.061522731,0.035217679,0.105858696,Hispanic,Race
570,0.049405653,0.030150956,0.079931687,Hispanic,Race
577,0.052540696,0.031343321,0.086789335,Hispanic,Race
584,0.122313245,0.063364316,0.223043886,Hispanic,Race
591,0.074163282,0.045197827,0.119529802,Hispanic,Race
598,0.065282302,0.037793096,0.11033028,Hispanic,Race
612,0.059058583,0.032263384,0.105677445,Hispanic,Race
619,0.064222137,0.036595254,0.110294314,Hispanic,Race
626,0.057512943,0.032008074,0.101215739,Hispanic,Race
654,0.086922841,0.049958172,0.146839828,Hispanic,Race
668,0.061712888,0.038032921,0.099849883,Hispanic,Race
675,0.089801255,0.043384599,0.176705256,Hispanic,Race
682,0.087825781,0.056300146,0.134372255,Hispanic,Race
696,0.068195533,0.043675702,0.104647209,Hispanic,Race
703,0.095573471,0.062697398,0.143057357,Hispanic,Race
731,0.050805381,0.030864323,0.082548401,Hispanic,Race
766,0.086041772,0.03450538,0.198709649,Hispanic,Race
787,0.086208269,0.04613225,0.155426292,Hispanic,Race
794,0.117901366,0.072850714,0.185244919,Hispanic,Race
815,0.103745958,0.059360045,0.175141403,Hispanic,Race
3,0.137396115,0.093350088,0.19770193,Multi,Race
17,0.15679603,0.115873714,0.208724816,Multi,Race
24,0.14122351,0.10336004,0.190017283,Multi,Race
31,0.134890775,0.097433007,0.183803235,Multi,Race
38,0.108950222,0.074902278,0.157577272,Multi,Race
45,0.127486335,0.087502936,0.18083821,Multi,Race
52,0.106355445,0.074618165,0.150778222,Multi,Race
59,0.1064971,0.073842561,0.152318312,Multi,Race
66,0.096848539,0.068023437,0.13639592,Multi,Race
73,0.113377473,0.078143308,0.162011465,Multi,Race
80,0.098430536,0.068126909,0.14005914,Multi,Race
87,0.1030966,0.071386341,0.147714326,Multi,Race
94,0.105741064,0.073091868,0.151157701,Multi,Race
101,0.089833206,0.060530805,0.13159475,Multi,Race
108,0.089803503,0.061400273,0.12987351,Multi,Race
115,0.092679993,0.063009354,0.135042093,Multi,Race
122,0.087857115,0.061344984,0.125562863,Multi,Race
129,0.099541877,0.068691519,0.142124929,Multi,Race
136,0.077198749,0.051029146,0.117226409,Multi,Race
143,0.073279556,0.051773532,0.102855457,Multi,Race
150,0.07004191,0.049447507,0.09841853,Multi,Race
157,0.085710591,0.05969972,0.122237566,Multi,Race
164,0.085650021,0.050401201,0.163826138,Multi,Race
171,0.082323698,0.055000192,0.122566166,Multi,Race
178,0.087542804,0.05924132,0.127508692,Multi,Race
185,0.098036725,0.068838921,0.137637086,Multi,Race
199,0.133491392,0.09561196,0.183314551,Multi,Race
206,0.088321368,0.060392205,0.127929506,Multi,Race
213,0.056840773,0.038286546,0.083623526,Multi,Race
220,0.11655623,0.080388118,0.166069471,Multi,Race
234,0.097845016,0.065036085,0.144695524,Multi,Race
241,0.077739112,0.052875526,0.112900594,Multi,Race
248,0.075589048,0.047902391,0.117306434,Multi,Race
255,0.117779833,0.077773859,0.174471256,Multi,Race
416,0.112380865,0.073950121,0.167177436,Multi,Race
451,0.103355572,0.064599297,0.161352793,Multi,Race
472,0.062153909,0.03822281,0.099517797,Multi,Race
486,0.090299648,0.058175279,0.137571945,Multi,Race
500,0.123645987,0.072085572,0.203978827,Multi,Race
514,0.073104543,0.044741565,0.117240898,Multi,Race
563,0.10831844,0.067695201,0.168902876,Multi,Race
577,0.122759942,0.073885011,0.197085369,Multi,Race
605,0.123650373,0.075776526,0.195376045,Multi,Race
633,0.024897437,0.013810471,0.044483485,Multi,Race
647,0.038121679,0.02268514,0.063381094,Multi,Race
661,0.117196838,0.07054805,0.18843771,Multi,Race
689,0.084190983,0.050637292,0.136775084,Multi,Race
696,0.078689916,0.047142781,0.128500877,Multi,Race
717,0.070967631,0.04381757,0.112953061,Multi,Race
752,0.09835564,0.059962427,0.156215608,Multi,Race
766,0.101294055,0.061839526,0.161585518,Multi,Race
794,0.068525601,0.039590068,0.11605397,Multi,Race
815,0.106162833,0.061761767,0.176480083,Multi,Race
843,0.082287595,0.046945791,0.140318257,Multi,Race
3,0.172849812,0.085440617,0.317811797,Native American,Race
38,0.199273595,0.102040241,0.352761381,Native American,Race
45,0.203814805,0.104712724,0.359089975,Native American,Race
52,0.126493511,0.058200091,0.253365402,Native American,Race
59,0.195440439,0.100354091,0.345974281,Native American,Race
66,0.197771624,0.102350588,0.347675825,Native American,Race
73,0.184220298,0.094561591,0.328085647,Native American,Race
80,0.168939229,0.084568283,0.309002645,Native American,Race
87,0.096793907,0.046676753,0.189997619,Native American,Race
94,0.122769693,0.060442471,0.233401734,Native American,Race
101,0.144524489,0.070540822,0.272852899,Native American,Race
108,0.127568443,0.062151786,0.243877995,Native American,Race
115,0.164749929,0.070637779,0.381378888,Native American,Race
122,0.182799351,0.086304189,0.345644348,Native American,Race
129,0.128213852,0.062787459,0.244059781,Native American,Race
136,0.090480355,0.043326437,0.179057448,Native American,Race
143,0.124319093,0.060724411,0.235779002,Native American,Race
150,0.088679198,0.041624633,0.17899198,Native American,Race
157,0.14080147,0.06873819,0.26676978,Native American,Race
164,0.133468832,0.064941018,0.251665491,Native American,Race
171,0.208564257,0.104861954,0.372181415,Native American,Race
178,0.067720795,0.031224684,0.140679913,Native American,Race
192,0.168645617,0.083090285,0.312290654,Native American,Race
220,0.129645183,0.062380542,0.250094484,Native American,Race
283,0.07540722,0.03222892,0.166481827,Native American,Race
353,0.196722937,0.096531044,0.359498238,Native American,Race
374,0.165048954,0.078126982,0.315573436,Native American,Race
794,0.113916684,0.050293226,0.237867905,Native American,Race
899,0.097105097,0.040608679,0.214618535,Native American,Race
3,0.170304034,0.094727343,0.286923903,Other,Race
10,0.160832887,0.089444753,0.272038328,Other,Race
38,0.093151559,0.049585353,0.168220448,Other,Race
45,0.057444912,0.029461939,0.109020596,Other,Race
52,0.161785187,0.08769769,0.277022286,Other,Race
59,0.156331397,0.088244766,0.261139793,Other,Race
66,0.118318511,0.064297978,0.206218737,Other,Race
73,0.079740908,0.042173893,0.14440478,Other,Race
80,0.144678869,0.0771921,0.249383679,Other,Race
87,0.160632957,0.091080139,0.266622856,Other,Race
94,0.134301763,0.060985815,0.251004912,Other,Race
101,0.136469372,0.07539612,0.23344952,Other,Race
108,0.120391361,0.065355468,0.210522987,Other,Race
115,0.123548875,0.067032644,0.216146161,Other,Race
122,0.113728253,0.062678061,0.194283659,Other,Race
129,0.104938482,0.056234386,0.187440653,Other,Race
143,0.134475174,0.070848882,0.238410244,Other,Race
157,0.093990079,0.051072027,0.166631465,Other,Race
164,0.124640505,0.06957055,0.213308427,Other,Race
171,0.012934613,0.004753796,0.034702918,Other,Race
178,0.077538029,0.040496293,0.143397985,Other,Race
199,0.094977009,0.049411004,0.174286964,Other,Race
213,0.095169574,0.05026379,0.172890994,Other,Race
227,0.117195802,0.060809092,0.213957193,Other,Race
262,0.09313808,0.049323412,0.168956746,Other,Race
283,0.037769374,0.018198071,0.076743587,Other,Race
318,0.031846461,0.01489833,0.066767798,Other,Race
325,0.068847737,0.034941303,0.131183871,Other,Race
451,0.090730122,0.046594721,0.169249962,Other,Race
472,0.074373222,0.038455278,0.138989875,Other,Race
577,0.037053015,0.016401343,0.08155214,Other,Race
3,0.128477897,0.089991114,0.189426648,White,Race
10,0.14672045,0.097132387,0.215847537,White,Race
17,0.097252217,0.064425245,0.145432123,White,Race
24,0.107802525,0.079815263,0.144086852,White,Race
31,0.109168379,0.082436434,0.143416701,White,Race
38,0.100782923,0.073159116,0.139124704,White,Race
45,0.103744959,0.077341557,0.138148252,White,Race
52,0.102483899,0.076404364,0.136070251,White,Race
59,0.100758793,0.075345235,0.13437665,White,Race
66,0.103118806,0.077032349,0.13700544,White,Race
73,0.099896586,0.074344034,0.133202659,White,Race
80,0.101541279,0.076237269,0.134306536,White,Race
87,0.10442937,0.076254357,0.141623614,White,Race
94,0.111540906,0.082846729,0.149420108,White,Race
101,0.09212301,0.06906837,0.122199005,White,Race
108,0.097792548,0.07272604,0.131123512,White,Race
115,0.08845152,0.064384774,0.121391314,White,Race
122,0.091736689,0.066867394,0.125900389,White,Race
129,0.085045526,0.063018453,0.113903028,White,Race
136,0.085248676,0.064101598,0.112698774,White,Race
143,0.084927726,0.062681676,0.114629067,White,Race
150,0.089067364,0.063935313,0.123803533,White,Race
157,0.080617113,0.058673628,0.109913239,White,Race
164,0.074974876,0.055755661,0.100232318,White,Race
171,0.084369853,0.062490944,0.114315374,White,Race
178,0.0890223,0.066589763,0.118041277,White,Race
185,0.081053545,0.0608783,0.107413204,White,Race
192,0.065554149,0.047620724,0.089752815,White,Race
199,0.073667584,0.054293999,0.099408018,White,Race
206,0.078657014,0.053901226,0.116180419,White,Race
213,0.083199259,0.060188063,0.113971701,White,Race
220,0.083454924,0.061220426,0.112761412,White,Race
227,0.07142154,0.048608376,0.105847953,White,Race
234,0.069967779,0.048779439,0.100212188,White,Race
241,0.091795232,0.065686008,0.126805719,White,Race
248,0.086728738,0.063297216,0.117697569,White,Race
255,0.082455064,0.055106862,0.123844651,White,Race
262,0.083256748,0.06062698,0.113382886,White,Race
269,0.060492974,0.042742524,0.085298756,White,Race
276,0.076275557,0.055540635,0.103946508,White,Race
283,0.071020814,0.051222711,0.097652443,White,Race
290,0.0863677,0.062416438,0.118277515,White,Race
297,0.098912515,0.069438738,0.138830468,White,Race
304,0.081842083,0.05578992,0.119107159,White,Race
311,0.079374302,0.055160176,0.113316626,White,Race
318,0.023077572,0.012881335,0.041009352,White,Race
325,0.054861443,0.034350923,0.086849149,White,Race
332,0.112881744,0.064634761,0.188522024,White,Race
339,0.028365359,0.019117837,0.041894963,White,Race
346,0.057623355,0.036115538,0.09329698,White,Race
353,0.028978422,0.017293333,0.048342847,White,Race
360,0.033666113,0.021069673,0.053520366,White,Race
367,0.061623372,0.039124093,0.096670448,White,Race
374,0.033575653,0.020205908,0.055259072,White,Race
388,0.077686872,0.053401727,0.111680969,White,Race
395,0.097823281,0.062375752,0.151482863,White,Race
402,0.030504412,0.017345176,0.053107586,White,Race
409,0.051320067,0.03346011,0.077912822,White,Race
416,0.078713165,0.051982889,0.11775621,White,Race
423,0.063875579,0.043603564,0.092708838,White,Race
437,0.035494873,0.024166837,0.051850704,White,Race
451,0.083415086,0.049454692,0.137326834,White,Race
458,0.053270194,0.031411914,0.08875589,White,Race
472,0.043238756,0.029606114,0.063224113,White,Race
479,0.099938952,0.061021171,0.159462325,White,Race
486,0.037427485,0.021256864,0.065081515,White,Race
514,0.054949176,0.020096077,0.141514996,White,Race
521,0.123918729,0.084800094,0.177581464,White,Race
528,0.033426749,0.019011553,0.058124413,White,Race
535,0.039082492,0.025223443,0.060087014,White,Race
556,0.029817519,0.016306031,0.058077493,White,Race
577,0.023757507,0.013432724,0.041682923,White,Race
612,0.098750385,0.058611282,0.161657749,White,Race
619,0.056678049,0.033646567,0.093942262,White,Race
640,0.052029913,0.034219771,0.078325895,White,Race
647,0.062545054,0.035403487,0.108378434,White,Race
682,0.063730376,0.041551653,0.096554689,White,Race
703,0.07294168,0.045822147,0.114305569,White,Race
710,0.1570735,0.089888065,0.261315362,White,Race
717,0.042745119,0.026512289,0.068220411,White,Race
724,0.050661538,0.032114677,0.079044821,White,Race
731,0.040915266,0.02605713,0.063778331,White,Race
752,0.083469634,0.051099192,0.13346202,White,Race
766,0.055169663,0.033869202,0.088637057,White,Race
780,0.086657798,0.052019644,0.14093148,White,Race
787,0.066489355,0.042342761,0.102925956,White,Race
794,0.079515438,0.049330022,0.125823494,White,Race
808,0.087075682,0.053945156,0.137594094,White,Race
815,0.1028282,0.062081436,0.165597003,White,Race
885,0.064817419,0.035078425,0.11665049,White,Race
899,0.079050996,0.046719743,0.130688955,White,Race
948,0.248904632,0.123007767,0.439134598,White,Race
1011,0.06826408,0.034353074,0.131104896,White,Race
1032,0.184779349,0.089752834,0.342217401,White,Race
1284,0.404101945,0.16787685,0.695035042,White,Race
