Rent_Groups,PredictedProb,LL,UL,Grouping_Var,Grouping
869,0.105105883,0.078439293,0.139914907,Hispanic,Race
874,0.121597624,0.087102147,0.166645739,Hispanic,Race
879,0.103338844,0.07839393,0.135189697,Hispanic,Race
884,0.105454243,0.07656796,0.144168729,Hispanic,Race
889,0.098987357,0.073204457,0.132818027,Hispanic,Race
894,0.104946563,0.075640598,0.144844904,Hispanic,Race
899,0.108187591,0.082219313,0.141091395,Hispanic,Race
904,0.12205345,0.087397885,0.168890722,Hispanic,Race
909,0.112959,0.086344673,0.146647391,Hispanic,Race
914,0.093695544,0.068896471,0.126178333,Hispanic,Race
919,0.112285035,0.08573528,0.145837772,Hispanic,Race
924,0.1033854,0.076470525,0.138287755,Hispanic,Race
929,0.095654832,0.073385518,0.123936273,Hispanic,Race
934,0.104914069,0.073472019,0.147616967,Hispanic,Race
939,0.084364276,0.057722405,0.122236428,Hispanic,Race
944,0.115552369,0.084106195,0.157435588,Hispanic,Race
949,0.096763398,0.071796914,0.12924864,Hispanic,Race
954,0.128387698,0.097587449,0.167126998,Hispanic,Race
959,0.084193569,0.065561105,0.107616641,Hispanic,Race
964,0.112557443,0.083303427,0.150459067,Hispanic,Race
969,0.102139957,0.075690782,0.136686547,Hispanic,Race
974,0.098800415,0.076474925,0.126904297,Hispanic,Race
979,0.104224346,0.076633703,0.140716401,Hispanic,Race
984,0.119820114,0.086323449,0.167559802,Hispanic,Race
989,0.105162596,0.076947744,0.143505779,Hispanic,Race
994,0.101271262,0.073432793,0.138614348,Hispanic,Race
999,0.113022224,0.084627914,0.149351019,Hispanic,Race
1004,0.083090693,0.063300774,0.108568189,Hispanic,Race
1009,0.087731746,0.063297781,0.121650857,Hispanic,Race
1014,0.089700627,0.068323377,0.117183707,Hispanic,Race
1019,0.10741048,0.081152828,0.140948549,Hispanic,Race
1024,0.09096746,0.06706978,0.123207577,Hispanic,Race
1029,0.110412598,0.082250875,0.146717266,Hispanic,Race
1034,0.101470883,0.074407422,0.136838961,Hispanic,Race
1039,0.084847603,0.064240443,0.111731554,Hispanic,Race
1044,0.100614961,0.077410788,0.1297981,Hispanic,Race
1049,0.116793784,0.089822423,0.15083422,Hispanic,Race
1054,0.09981033,0.076751111,0.129008637,Hispanic,Race
1059,0.107056154,0.080056048,0.142052747,Hispanic,Race
1064,0.138002779,0.105426478,0.179953162,Hispanic,Race
1069,0.089110752,0.06875943,0.114899268,Hispanic,Race
1074,0.121595661,0.088840215,0.164288746,Hispanic,Race
1079,0.111080883,0.084324741,0.145260425,Hispanic,Race
1084,0.092730462,0.069467579,0.122755804,Hispanic,Race
1089,0.135641712,0.100446618,0.180894848,Hispanic,Race
1094,0.109258109,0.078618574,0.151158746,Hispanic,Race
1099,0.103971999,0.077329987,0.138499378,Hispanic,Race
1104,0.106522102,0.075940085,0.147698231,Hispanic,Race
1109,0.08701046,0.06637321,0.113541431,Hispanic,Race
1114,0.099026745,0.071098411,0.135998281,Hispanic,Race
1119,0.119448147,0.091956281,0.153987664,Hispanic,Race
1124,0.136319107,0.084057498,0.21510845,Hispanic,Race
1129,0.10085953,0.07222928,0.141445275,Hispanic,Race
1134,0.089588039,0.066922866,0.119015789,Hispanic,Race
1139,0.113904473,0.085393555,0.151432589,Hispanic,Race
1144,0.113416137,0.080394456,0.158177697,Hispanic,Race
1149,0.108518386,0.074652183,0.15517179,Hispanic,Race
1154,0.105342365,0.067568712,0.156914913,Hispanic,Race
1159,0.111987445,0.087118376,0.142811878,Hispanic,Race
1164,0.127815687,0.093231563,0.172492799,Hispanic,Race
1169,0.070444107,0.053630603,0.09231492,Hispanic,Race
1174,0.155089005,0.081907711,0.2741318,Hispanic,Race
1179,0.131772271,0.100070429,0.171950893,Hispanic,Race
1184,0.120412061,0.093475244,0.153732629,Hispanic,Race
1189,0.078263267,0.057369051,0.105886906,Hispanic,Race
1194,0.097008089,0.073758453,0.126832066,Hispanic,Race
1199,0.090959004,0.068317741,0.120453563,Hispanic,Race
1204,0.067765526,0.052136658,0.087700443,Hispanic,Race
1209,0.069786931,0.049149608,0.098015765,Hispanic,Race
1214,0.09541646,0.069451694,0.129859956,Hispanic,Race
1219,0.112911851,0.082945856,0.151797806,Hispanic,Race
1224,0.113636052,0.089416841,0.143209041,Hispanic,Race
1229,0.116998568,0.088043007,0.153852633,Hispanic,Race
1234,0.096905969,0.073582475,0.126629236,Hispanic,Race
1244,0.111876748,0.083601071,0.148156174,Hispanic,Race
1249,0.142701583,0.107547756,0.186902703,Hispanic,Race
1254,0.131007307,0.099191356,0.171323789,Hispanic,Race
1259,0.074217923,0.056637929,0.096701276,Hispanic,Race
1264,0.096420063,0.071033082,0.129615034,Hispanic,Race
1269,0.063897323,0.047454591,0.085543715,Hispanic,Race
1274,0.099373144,0.073867518,0.132526761,Hispanic,Race
1279,0.154194477,0.117959054,0.199077897,Hispanic,Race
1284,0.117358275,0.082872609,0.166151574,Hispanic,Race
1289,0.088618025,0.066604455,0.117046488,Hispanic,Race
1294,0.162101227,0.119737372,0.21646033,Hispanic,Race
1299,0.085982191,0.058688305,0.124186502,Hispanic,Race
1304,0.115357576,0.088564617,0.14893159,Hispanic,Race
1309,0.147043563,0.1054313,0.203105744,Hispanic,Race
1314,0.142290633,0.103116063,0.194579146,Hispanic,Race
1319,0.113690984,0.085956988,0.149204121,Hispanic,Race
1324,0.085142668,0.065007368,0.110902803,Hispanic,Race
1334,0.095513278,0.072125956,0.125688191,Hispanic,Race
1339,0.094855727,0.0644624,0.138230523,Hispanic,Race
1344,0.087678165,0.065883883,0.116405037,Hispanic,Race
1349,0.050672313,0.033137781,0.076748575,Hispanic,Race
1354,0.111837382,0.082398097,0.150218721,Hispanic,Race
1359,0.125124049,0.092309774,0.167297211,Hispanic,Race
1364,0.166487194,0.112191162,0.236944637,Hispanic,Race
1369,0.110865756,0.086156012,0.141625171,Hispanic,Race
1374,0.064904476,0.043467873,0.096142433,Hispanic,Race
1379,0.059123855,0.045887213,0.0758751,Hispanic,Race
1384,0.098275244,0.074017002,0.129181217,Hispanic,Race
1389,0.101384412,0.08097509,0.126231236,Hispanic,Race
1399,0.140615447,0.098655379,0.196594401,Hispanic,Race
1409,0.075612871,0.055193462,0.103596575,Hispanic,Race
1424,0.061996115,0.041726924,0.091174445,Hispanic,Race
1429,0.153460932,0.103826307,0.221820072,Hispanic,Race
1434,0.102147029,0.072105799,0.145664348,Hispanic,Race
1439,0.113013862,0.08805155,0.144115062,Hispanic,Race
1444,0.096094516,0.048892401,0.180231493,Hispanic,Race
1449,0.086048943,0.063858215,0.116924339,Hispanic,Race
1454,0.119459166,0.091490685,0.15452334,Hispanic,Race
1464,0.108572555,0.083670246,0.139606642,Hispanic,Race
1469,0.083259245,0.060176115,0.114121704,Hispanic,Race
1474,0.098288906,0.072299325,0.1317766,Hispanic,Race
1479,0.096582204,0.072401868,0.127726166,Hispanic,Race
1484,0.157459455,0.12501836,0.196428876,Hispanic,Race
1489,0.105923065,0.075233101,0.1469445,Hispanic,Race
1494,0.068797258,0.049177295,0.095455985,Hispanic,Race
1509,0.05857344,0.041890334,0.081455179,Hispanic,Race
1514,0.013648416,0.006843637,0.027035151,Hispanic,Race
1519,0.110392564,0.071995212,0.167448032,Hispanic,Race
1524,0.097298788,0.069245154,0.134542374,Hispanic,Race
1529,0.102748706,0.07847613,0.133439865,Hispanic,Race
1534,0.06557689,0.045646719,0.093357686,Hispanic,Race
1544,0.107053068,0.074408794,0.151672082,Hispanic,Race
1549,0.133528666,0.104656558,0.168999844,Hispanic,Race
1554,0.113336695,0.081642801,0.155445115,Hispanic,Race
1559,0.164809595,0.103299276,0.252627814,Hispanic,Race
1564,0.201894247,0.15560198,0.25775468,Hispanic,Race
1569,0.189194464,0.135724371,0.257454699,Hispanic,Race
1574,0.062646168,0.042372177,0.09186535,Hispanic,Race
1579,0.094193188,0.067574851,0.129735072,Hispanic,Race
1584,0.108051525,0.05573853,0.199109566,Hispanic,Race
1594,0.070066891,0.051358462,0.094818171,Hispanic,Race
1604,0.062159409,0.03807041,0.102092672,Hispanic,Race
1609,0.118100216,0.073736641,0.181347597,Hispanic,Race
1614,0.085133943,0.05968452,0.120061494,Hispanic,Race
1619,0.085791371,0.064614599,0.113069647,Hispanic,Race
1624,0.068414793,0.046870804,0.099571749,Hispanic,Race
1629,0.097060197,0.073185607,0.127634042,Hispanic,Race
1634,0.116303922,0.086666555,0.154363438,Hispanic,Race
1639,0.140499447,0.104414393,0.185779619,Hispanic,Race
1644,0.083569889,0.061674634,0.11230787,Hispanic,Race
1649,0.106003967,0.07529426,0.147244554,Hispanic,Race
1654,0.125511313,0.091478627,0.170016812,Hispanic,Race
1659,0.09942618,0.068263835,0.144785527,Hispanic,Race
1664,0.087143843,0.064400931,0.117141631,Hispanic,Race
1679,0.131510071,0.0991912,0.172588641,Hispanic,Race
1684,0.146249409,0.102385049,0.20462237,Hispanic,Race
1694,0.064606324,0.032638404,0.123875886,Hispanic,Race
1699,0.093220927,0.069095188,0.124577783,Hispanic,Race
1709,0.144243822,0.09918919,0.2051037,Hispanic,Race
1714,0.087558142,0.058336699,0.131127827,Hispanic,Race
1719,0.099658279,0.072131873,0.136071407,Hispanic,Race
1724,0.074546807,0.05084959,0.108030582,Hispanic,Race
1729,0.070913404,0.052600716,0.094955895,Hispanic,Race
1749,0.130395257,0.099270006,0.169443706,Hispanic,Race
1754,0.11243993,0.085310205,0.146798359,Hispanic,Race
1759,0.159909894,0.124953418,0.202383636,Hispanic,Race
1764,0.08614503,0.060772087,0.121041741,Hispanic,Race
1769,0.044164121,0.029954532,0.064664999,Hispanic,Race
1774,0.117286246,0.084710575,0.160666189,Hispanic,Race
1779,0.080762387,0.058037362,0.111474927,Hispanic,Race
1784,0.133489071,0.093049939,0.18777342,Hispanic,Race
1789,0.105342162,0.07255853,0.150565292,Hispanic,Race
1799,0.055588067,0.041330734,0.074381974,Hispanic,Race
1809,0.099568445,0.073584601,0.133422025,Hispanic,Race
1824,0.077348574,0.057166697,0.103870431,Hispanic,Race
1829,0.073028549,0.055052542,0.096276137,Hispanic,Race
1849,0.047858372,0.032862487,0.069207539,Hispanic,Race
1864,0.074111786,0.053769581,0.101325786,Hispanic,Race
1869,0.065863013,0.045099023,0.096103099,Hispanic,Race
1874,0.071148641,0.048300093,0.103654491,Hispanic,Race
1879,0.054255952,0.038388883,0.076162047,Hispanic,Race
1894,0.074277259,0.054454268,0.100294616,Hispanic,Race
1899,0.129577458,0.097079557,0.171252415,Hispanic,Race
1909,0.090306255,0.05569113,0.143132657,Hispanic,Race
1919,0.077692854,0.053355501,0.11182005,Hispanic,Race
1924,0.07921326,0.055730295,0.11128595,Hispanic,Race
1929,0.085795921,0.057110505,0.126949536,Hispanic,Race
1959,0.096606367,0.069627706,0.132771224,Hispanic,Race
1974,0.107943731,0.080566118,0.143175947,Hispanic,Race
1979,0.162149471,0.073121498,0.321924366,Hispanic,Race
1989,0.063071926,0.047268606,0.083694631,Hispanic,Race
2024,0.038838398,0.025324275,0.059126754,Hispanic,Race
2034,0.104950491,0.077323134,0.140941184,Hispanic,Race
2039,0.106374628,0.071798189,0.156284559,Hispanic,Race
2044,0.034694393,0.020932588,0.056977162,Hispanic,Race
2054,0.088662527,0.062349662,0.125382224,Hispanic,Race
2069,0.065422253,0.044385975,0.095749616,Hispanic,Race
2074,0.048053839,0.03155204,0.072539672,Hispanic,Race
2079,0.052540696,0.031343321,0.086789335,Hispanic,Race
2084,0.054960788,0.037194671,0.081127416,Hispanic,Race
2094,0.080826161,0.052697423,0.121541589,Hispanic,Race
2099,0.142494542,0.099032369,0.200780217,Hispanic,Race
2104,0.08096826,0.054157355,0.119507356,Hispanic,Race
2109,0.050836667,0.031059889,0.082130945,Hispanic,Race
2114,0.082212082,0.049414293,0.133200056,Hispanic,Race
2119,0.132401906,0.100520826,0.17245572,Hispanic,Race
2139,0.123248999,0.078947305,0.188261786,Hispanic,Race
2149,0.05377957,0.036812525,0.077934045,Hispanic,Race
2189,0.14493689,0.079990428,0.248378953,Hispanic,Race
2209,0.097552668,0.062027129,0.150167664,Hispanic,Race
2229,0.206410659,0.152313103,0.273522456,Hispanic,Race
2234,0.102350885,0.074461897,0.139115379,Hispanic,Race
2254,0.095573471,0.062697398,0.143057357,Hispanic,Race
2259,0.080015325,0.05523888,0.114557299,Hispanic,Race
2269,0.082822919,0.060568546,0.112276839,Hispanic,Race
2274,0.115455297,0.082496682,0.159295247,Hispanic,Race
2289,0.070785915,0.040496895,0.120456001,Hispanic,Race
2304,0.077668599,0.056722399,0.105484741,Hispanic,Race
2309,0.122807294,0.071581526,0.202688517,Hispanic,Race
2319,0.082797498,0.054025731,0.12486927,Hispanic,Race
2364,0.103797051,0.077683696,0.137380905,Hispanic,Race
2369,0.080708404,0.050617996,0.1263066,Hispanic,Race
2389,0.065647417,0.044941295,0.095575398,Hispanic,Race
2454,0.140225153,0.093894881,0.205738889,Hispanic,Race
2464,0.078591339,0.045848987,0.13149375,Hispanic,Race
2479,0.059912106,0.034046382,0.103318463,Hispanic,Race
2504,0.062859352,0.03686652,0.105508707,Hispanic,Race
2539,0.090507287,0.058525465,0.138098308,Hispanic,Race
2559,0.095088287,0.069669279,0.1285005,Hispanic,Race
2579,0.06886905,0.047951851,0.097971641,Hispanic,Race
2594,0.117901366,0.072850714,0.185244919,Hispanic,Race
2599,0.050393826,0.032187073,0.078068559,Hispanic,Race
2649,0.069946612,0.047673241,0.101517001,Hispanic,Race
2669,0.173773622,0.113761111,0.256289356,Hispanic,Race
2679,0.058490411,0.032253781,0.103780356,Hispanic,Race
2754,0.078558851,0.039195925,0.151134967,Hispanic,Race
2804,0.184757357,0.132512129,0.251626287,Hispanic,Race
2844,0.086208269,0.04613225,0.155426292,Hispanic,Race
2849,0.057512943,0.032008074,0.101215739,Hispanic,Race
2909,0.152627776,0.104004318,0.218441338,Hispanic,Race
2919,0.070460231,0.039862947,0.1215692,Hispanic,Race
2934,0.125657366,0.076546144,0.202969246,Hispanic,Race
3029,0.18457615,0.13030681,0.2548248,Hispanic,Race
3084,0.087825781,0.056300146,0.134372255,Hispanic,Race
3099,0.176366981,0.123342258,0.245795685,Hispanic,Race
3124,0.187706032,0.110851511,0.299874034,Hispanic,Race
3184,0.086041772,0.03450538,0.198709649,Hispanic,Race
3314,0.103745958,0.059360045,0.175141403,Hispanic,Race
3319,0.032767724,0.018935167,0.056127156,Hispanic,Race
3674,0.079569684,0.050369488,0.123496391,Hispanic,Race
534,0.074587028,0.053467735,0.103139276,Multi,Race
554,0.076489877,0.048822025,0.117893922,Multi,Race
564,0.085908822,0.047837373,0.149521498,Multi,Race
574,0.043793197,0.029413865,0.064733209,Multi,Race
579,0.074684118,0.048843763,0.112577114,Multi,Race
594,0.058792049,0.041482124,0.082781666,Multi,Race
604,0.095736062,0.059066189,0.149243093,Multi,Race
609,0.051504884,0.03389866,0.077593089,Multi,Race
614,0.058482805,0.041523538,0.081777126,Multi,Race
624,0.104467085,0.071264169,0.150613336,Multi,Race
629,0.077550449,0.052831516,0.112461703,Multi,Race
634,0.104024631,0.072917608,0.146331364,Multi,Race
639,0.070549132,0.05028987,0.098117666,Multi,Race
644,0.116162215,0.086378536,0.154479013,Multi,Race
649,0.036094563,0.023655298,0.054708549,Multi,Race
654,0.12600242,0.091638877,0.170828542,Multi,Race
664,0.095929288,0.068964265,0.131943467,Multi,Race
669,0.064935368,0.045491802,0.092176917,Multi,Race
674,0.113138784,0.079042765,0.159531324,Multi,Race
684,0.078007126,0.051350666,0.116797449,Multi,Race
689,0.08255542,0.060072026,0.112502734,Multi,Race
694,0.089354779,0.063910311,0.123591914,Multi,Race
699,0.107354074,0.069351573,0.164324574,Multi,Race
704,0.065619819,0.047137989,0.090677889,Multi,Race
709,0.071655269,0.049804084,0.102062056,Multi,Race
714,0.074959201,0.052300817,0.10655319,Multi,Race
719,0.112616669,0.077350632,0.161155007,Multi,Race
724,0.066702783,0.045492027,0.096799526,Multi,Race
729,0.051740241,0.027697641,0.099527993,Multi,Race
734,0.077863558,0.051927715,0.115179581,Multi,Race
739,0.091579268,0.064181494,0.129148938,Multi,Race
744,0.108256436,0.078033402,0.148302217,Multi,Race
749,0.112453105,0.077685368,0.159823842,Multi,Race
754,0.077536047,0.055018188,0.108256856,Multi,Race
759,0.113193989,0.076680767,0.164005472,Multi,Race
764,0.102452984,0.073698336,0.140839333,Multi,Race
769,0.099516641,0.070652965,0.138565642,Multi,Race
774,0.076966436,0.052811179,0.110845237,Multi,Race
779,0.096260446,0.069390291,0.132002025,Multi,Race
784,0.098386482,0.072146673,0.132799673,Multi,Race
789,0.100025307,0.072308744,0.136736186,Multi,Race
794,0.152253779,0.105353747,0.214927919,Multi,Race
799,0.110929773,0.081778515,0.148789672,Multi,Race
804,0.134936365,0.09019907,0.197879077,Multi,Race
809,0.092771348,0.067182374,0.126683213,Multi,Race
814,0.076312625,0.055021388,0.105012085,Multi,Race
819,0.087746838,0.059153059,0.12818259,Multi,Race
824,0.106738588,0.07317193,0.153388143,Multi,Race
829,0.086261257,0.05795141,0.126533089,Multi,Race
834,0.058918848,0.040421161,0.085130534,Multi,Race
839,0.109219876,0.078143112,0.150921695,Multi,Race
844,0.108623614,0.077022803,0.15090047,Multi,Race
849,0.192495437,0.122901497,0.283646831,Multi,Race
854,0.113302521,0.076918047,0.163843045,Multi,Race
864,0.117163455,0.085497786,0.158554523,Multi,Race
869,0.087887539,0.059712941,0.127466763,Multi,Race
874,0.084623531,0.059792096,0.118541547,Multi,Race
879,0.113151418,0.083002167,0.15243593,Multi,Race
884,0.09814098,0.070505183,0.135007355,Multi,Race
889,0.135392095,0.092271501,0.194709035,Multi,Race
894,0.118980691,0.08483171,0.164718634,Multi,Race
899,0.087039904,0.063348827,0.118535651,Multi,Race
904,0.134329407,0.097623082,0.181993307,Multi,Race
909,0.127643525,0.0891537,0.179193966,Multi,Race
914,0.049897601,0.034884256,0.070944669,Multi,Race
919,0.121904584,0.087231865,0.167822523,Multi,Race
924,0.101293002,0.070094412,0.143758121,Multi,Race
929,0.16157909,0.102288429,0.240687215,Multi,Race
934,0.098652101,0.068368729,0.140330402,Multi,Race
939,0.104071777,0.073865016,0.144833152,Multi,Race
944,0.10439178,0.061975435,0.170559635,Multi,Race
949,0.077732036,0.054497147,0.10981739,Multi,Race
954,0.117877043,0.08498486,0.161405691,Multi,Race
959,0.096727192,0.068752515,0.134617147,Multi,Race
964,0.102033137,0.072178389,0.142781086,Multi,Race
969,0.111188458,0.082308526,0.148393843,Multi,Race
974,0.111669916,0.079423988,0.154711783,Multi,Race
979,0.095871681,0.065344766,0.141613715,Multi,Race
984,0.101319622,0.071520316,0.141776884,Multi,Race
989,0.12942078,0.084471061,0.193344458,Multi,Race
994,0.085008054,0.053914255,0.131813781,Multi,Race
1004,0.068005643,0.045726531,0.099646454,Multi,Race
1009,0.073914019,0.049812044,0.108241738,Multi,Race
1014,0.079888216,0.05253407,0.124006698,Multi,Race
1019,0.049408671,0.033469103,0.072428181,Multi,Race
1024,0.082172025,0.058859344,0.11360977,Multi,Race
1029,0.148636997,0.096313719,0.221058044,Multi,Race
1034,0.114310401,0.075319501,0.172244414,Multi,Race
1039,0.064685993,0.042223342,0.097877481,Multi,Race
1044,0.123243437,0.082910765,0.179359088,Multi,Race
1049,0.094836121,0.068087904,0.13060131,Multi,Race
1054,0.142957693,0.102211596,0.196793423,Multi,Race
1059,0.092617765,0.05399342,0.197032224,Multi,Race
1064,0.099635915,0.072585043,0.135412875,Multi,Race
1069,0.109382307,0.080538305,0.146809302,Multi,Race
1079,0.039407092,0.02553716,0.060480657,Multi,Race
1084,0.11470813,0.083175478,0.156047159,Multi,Race
1089,0.048379694,0.018911735,0.11823076,Multi,Race
1094,0.100172312,0.068952236,0.143060184,Multi,Race
1099,0.110286688,0.078762653,0.152189964,Multi,Race
1104,0.145077552,0.106429474,0.194702044,Multi,Race
1109,0.106770676,0.078220978,0.144111548,Multi,Race
1114,0.15871207,0.100069142,0.242582056,Multi,Race
1119,0.09593337,0.068241197,0.133272756,Multi,Race
1124,0.127689816,0.094654185,0.170089208,Multi,Race
1129,0.07464297,0.051005578,0.107988078,Multi,Race
1144,0.040361921,0.016467277,0.095559872,Multi,Race
1154,0.117779833,0.077773859,0.174471256,Multi,Race
1164,0.153549532,0.113713332,0.204127018,Multi,Race
1169,0.124390755,0.089034396,0.171184834,Multi,Race
1174,0.249792337,0.15605929,0.374819924,Multi,Race
1179,0.085882052,0.060445198,0.120604886,Multi,Race
1184,0.101676868,0.070397857,0.146133104,Multi,Race
1189,0.136642634,0.077906142,0.228680444,Multi,Race
1194,0.101642504,0.071524728,0.142332786,Multi,Race
1209,0.144973337,0.10527172,0.196361788,Multi,Race
1214,0.11022395,0.076396309,0.157282897,Multi,Race
1219,0.065368514,0.043952723,0.096195044,Multi,Race
1229,0.121899169,0.08657855,0.169246157,Multi,Race
1249,0.154560744,0.11375316,0.206552712,Multi,Race
1254,0.155925268,0.112685748,0.211755753,Multi,Race
1269,0.219170043,0.123942331,0.357690198,Multi,Race
1279,0.069137931,0.03736321,0.124441577,Multi,Race
1289,0.054919278,0.036296675,0.08228074,Multi,Race
1294,0.12282669,0.079124754,0.185795992,Multi,Race
1299,0.073153765,0.044971767,0.116835745,Multi,Race
1304,0.089972318,0.057867604,0.137292993,Multi,Race
1309,0.052747505,0.035737523,0.077241383,Multi,Race
1314,0.100928675,0.073859817,0.136458664,Multi,Race
1319,0.098065968,0.065196394,0.144937923,Multi,Race
1324,0.059799356,0.040886507,0.086662754,Multi,Race
1334,0.098120707,0.07047104,0.135048177,Multi,Race
1344,0.108794835,0.072963341,0.162445444,Multi,Race
1349,0.048252568,0.032950988,0.070144397,Multi,Race
1354,0.098986811,0.072242682,0.134199454,Multi,Race
1369,0.106942105,0.071837677,0.156311829,Multi,Race
1379,0.087243993,0.059695698,0.125616538,Multi,Race
1389,0.021343726,0.013652649,0.033221557,Multi,Race
1399,0.0654251,0.045979249,0.092299451,Multi,Race
1404,0.100763701,0.073729134,0.136252977,Multi,Race
1409,0.107865539,0.046594438,0.230249374,Multi,Race
1414,0.105856879,0.074957588,0.147463087,Multi,Race
1419,0.128058912,0.093899498,0.172282305,Multi,Race
1429,0.127940148,0.082822202,0.192288862,Multi,Race
1434,0.099400198,0.071071885,0.137183227,Multi,Race
1439,0.079232213,0.055755545,0.111427546,Multi,Race
1454,0.076163741,0.055457345,0.103752162,Multi,Race
1479,0.117764825,0.08452854,0.161735067,Multi,Race
1499,0.071764032,0.047705701,0.106597046,Multi,Race
1504,0.066506826,0.04377859,0.099803167,Multi,Race
1509,0.090499414,0.038221289,0.19945361,Multi,Race
1519,0.078121997,0.052299132,0.114715082,Multi,Race
1524,0.080996943,0.053590415,0.121840424,Multi,Race
1529,0.079344628,0.054668033,0.113818872,Multi,Race
1539,0.081075876,0.045010911,0.141748695,Multi,Race
1554,0.088846579,0.062475549,0.124866322,Multi,Race
1579,0.101229508,0.070102644,0.144036484,Multi,Race
1639,0.222940281,0.120398446,0.375530186,Multi,Race
1644,0.050930757,0.03261867,0.078687022,Multi,Race
1649,0.091975216,0.063918035,0.130696314,Multi,Race
1659,0.068273627,0.0465513,0.099124,Multi,Race
1679,0.14692989,0.104698208,0.202346365,Multi,Race
1689,0.117118479,0.073757739,0.180989185,Multi,Race
1699,0.059104116,0.035775913,0.096127318,Multi,Race
1704,0.113280165,0.080449657,0.157217755,Multi,Race
1709,0.062198794,0.042633844,0.089899125,Multi,Race
1714,0.077739112,0.052875526,0.112900594,Multi,Race
1724,0.07777192,0.053085514,0.112573481,Multi,Race
1734,0.146190168,0.105847071,0.198496338,Multi,Race
1739,0.110023967,0.075037199,0.15852779,Multi,Race
1749,0.103355572,0.064599297,0.161352793,Multi,Race
1799,0.138979661,0.09464046,0.199514103,Multi,Race
1809,0.096301251,0.06251942,0.145503696,Multi,Race
1814,0.082287595,0.046945791,0.140318257,Multi,Race
1899,0.145053334,0.10549307,0.196191588,Multi,Race
1909,0.064979412,0.040579488,0.10248353,Multi,Race
1979,0.112380865,0.073950121,0.167177436,Multi,Race
2044,0.045545421,0.024426054,0.083364732,Multi,Race
2109,0.05454421,0.032223882,0.090629285,Multi,Race
2129,0.091722074,0.062953647,0.131788082,Multi,Race
2174,0.074115737,0.030661467,0.168452375,Multi,Race
2249,0.094414765,0.063283226,0.138441457,Multi,Race
2254,0.096157295,0.0622034,0.145764254,Multi,Race
2284,0.076226779,0.048199045,0.118544871,Multi,Race
2324,0.175029146,0.113453161,0.260215806,Multi,Race
2329,0.038121679,0.02268514,0.063381094,Multi,Race
2369,0.097761655,0.061043393,0.152778557,Multi,Race
2414,0.079240033,0.046131548,0.132802146,Multi,Race
2429,0.089343298,0.060145384,0.130743709,Multi,Race
2454,0.050609561,0.030843961,0.081970162,Multi,Race
2464,0.107525022,0.070378435,0.160884846,Multi,Race
2484,0.117196838,0.07054805,0.18843771,Multi,Race
2489,0.123645987,0.072085572,0.203978827,Multi,Race
2539,0.076667149,0.044824357,0.127596,Multi,Race
2579,0.073104543,0.044741565,0.117240898,Multi,Race
2639,0.123650373,0.075776526,0.195376045,Multi,Race
2644,0.122759942,0.073885011,0.197085369,Multi,Race
2794,0.055751588,0.036745166,0.083734472,Multi,Race
2974,0.06782804,0.027186835,0.159276109,Multi,Race
3039,0.149539815,0.092037907,0.2337193,Multi,Race
3044,0.070967631,0.04381757,0.112953061,Multi,Race
3184,0.101294055,0.061839526,0.161585518,Multi,Race
3269,0.078689916,0.047142781,0.128500877,Multi,Race
3694,0.068525601,0.039590068,0.11605397,Multi,Race
709,0.065016731,0.028777301,0.140300167,Native American,Race
744,0.188833161,0.097282719,0.334604649,Native American,Race
769,0.184220298,0.094561591,0.328085647,Native American,Race
784,0.131606628,0.063539705,0.252898522,Native American,Race
809,0.12900223,0.062769373,0.246638309,Native American,Race
824,0.158269204,0.078100477,0.294383917,Native American,Race
854,0.141995587,0.069166014,0.269323966,Native American,Race
859,0.178269404,0.078541406,0.355740172,Native American,Race
869,0.096793907,0.046676753,0.189997619,Native American,Race
879,0.088679198,0.041624633,0.17899198,Native American,Race
899,0.089991909,0.041776956,0.183212578,Native American,Race
909,0.138421014,0.068242255,0.260545137,Native American,Race
914,0.2015442,0.103376483,0.355925678,Native American,Race
919,0.126493511,0.058200091,0.253365402,Native American,Race
934,0.195440439,0.100354091,0.345974281,Native American,Race
969,0.20574575,0.107152349,0.35861959,Native American,Race
1014,0.117701174,0.058138769,0.223751368,Native American,Race
1029,0.165476565,0.083305537,0.301997641,Native American,Race
1039,0.140593982,0.017724769,0.597288036,Native American,Race
1064,0.230836795,0.121563689,0.394250659,Native American,Race
1069,0.122769693,0.060442471,0.233401734,Native American,Race
1079,0.124635735,0.061537704,0.236151331,Native American,Race
1169,0.185158918,0.094336041,0.331440408,Native American,Race
1179,0.189490472,0.095528015,0.341027893,Native American,Race
1214,0.202816078,0.099928606,0.368291421,Native American,Race
1314,0.074580874,0.034723256,0.15294074,Native American,Race
1319,0.067720795,0.031224684,0.140679913,Native American,Race
1334,0.208564257,0.104861954,0.372181415,Native American,Race
1379,0.168645617,0.083090285,0.312290654,Native American,Race
1424,0.06196097,0.028831745,0.1281349,Native American,Race
1454,0.13673978,0.067075191,0.258694965,Native American,Race
1574,0.081105257,0.037903948,0.165096144,Native American,Race
1649,0.201860113,0.10249233,0.359028284,Native American,Race
1654,0.098735778,0.045979939,0.199372209,Native American,Race
1714,0.07540722,0.03222892,0.166481827,Native American,Race
1754,0.129645183,0.062380542,0.250094484,Native American,Race
1839,0.192356789,0.095158779,0.350390241,Native American,Race
